"date","geography","geography code","Industry: All categories: Industry; Age: All categories: Age 16 and over; measures: Value","Industry: All categories: Industry; Age: Age 16 to 24; measures: Value","Industry: All categories: Industry; Age: Age 25 to 34; measures: Value","Industry: All categories: Industry; Age: Age 35 to 49; measures: Value","Industry: All categories: Industry; Age: Age 50 to 64; measures: Value","Industry: All categories: Industry; Age: Age 65 and over; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: All categories: Age 16 and over; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 16 to 24; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 25 to 34; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 35 to 49; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 50 to 64; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 65 and over; measures: Value","Industry: C Manufacturing; Age: All categories: Age 16 and over; measures: Value","Industry: C Manufacturing; Age: Age 16 to 24; measures: Value","Industry: C Manufacturing; Age: Age 25 to 34; measures: Value","Industry: C Manufacturing; Age: Age 35 to 49; measures: Value","Industry: C Manufacturing; Age: Age 50 to 64; measures: Value","Industry: C Manufacturing; Age: Age 65 and over; measures: Value","Industry: F Construction; Age: All categories: Age 16 and over; measures: Value","Industry: F Construction; Age: Age 16 to 24; measures: Value","Industry: F Construction; Age: Age 25 to 34; measures: Value","Industry: F Construction; Age: Age 35 to 49; measures: Value","Industry: F Construction; Age: Age 50 to 64; measures: Value","Industry: F Construction; Age: Age 65 and over; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: All categories: Age 16 and over; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 16 to 24; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 25 to 34; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 35 to 49; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 50 to 64; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 65 and over; measures: Value","Industry: H, J Transport and communication; Age: All categories: Age 16 and over; measures: Value","Industry: H, J Transport and communication; Age: Age 16 to 24; measures: Value","Industry: H, J Transport and communication; Age: Age 25 to 34; measures: Value","Industry: H, J Transport and communication; Age: Age 35 to 49; measures: Value","Industry: H, J Transport and communication; Age: Age 50 to 64; measures: Value","Industry: H, J Transport and communication; Age: Age 65 and over; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: All categories: Age 16 and over; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 16 to 24; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 25 to 34; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 35 to 49; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 50 to 64; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 65 and over; measures: Value","Industry: O, P, Q Public administration, education and health; Age: All categories: Age 16 and over; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 16 to 24; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 25 to 34; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 35 to 49; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 50 to 64; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 65 and over; measures: Value","Industry: R, S, T, U Other; Age: All categories: Age 16 and over; measures: Value","Industry: R, S, T, U Other; Age: Age 16 to 24; measures: Value","Industry: R, S, T, U Other; Age: Age 25 to 34; measures: Value","Industry: R, S, T, U Other; Age: Age 35 to 49; measures: Value","Industry: R, S, T, U Other; Age: Age 50 to 64; measures: Value","Industry: R, S, T, U Other; Age: Age 65 and over; measures: Value"
"2011","E00012158","E00012158",145,14,46,47,34,4,1,0,0,1,0,0,6,0,0,4,2,0,8,2,3,3,0,0,27,5,10,2,9,1,28,1,8,12,7,0,28,1,13,7,5,2,38,3,12,12,10,1,9,2,0,6,1,0
"2011","E00012159","E00012159",107,14,11,47,28,7,1,0,0,0,1,0,7,0,0,4,2,1,11,0,0,6,4,1,21,6,2,8,3,2,13,4,1,5,3,0,17,1,2,6,6,2,31,1,5,15,9,1,6,2,1,3,0,0
"2011","E00012161","E00012161",157,14,51,65,26,1,4,0,1,3,0,0,13,1,6,3,3,0,18,2,7,8,1,0,29,5,8,11,4,1,23,0,9,10,4,0,22,2,8,10,2,0,40,4,9,17,10,0,8,0,3,3,2,0
"2011","E00012160","E00012160",169,26,29,60,48,6,8,2,1,1,3,1,13,0,1,7,4,1,18,3,2,7,5,1,33,8,5,8,11,1,25,3,4,7,9,2,12,0,3,5,4,0,51,7,10,23,11,0,9,3,3,2,1,0
"2011","E00012162","E00012162",140,5,34,53,41,7,2,0,0,0,2,0,7,0,3,3,1,0,10,0,2,7,1,0,25,1,12,6,6,0,23,1,4,7,9,2,21,1,4,8,6,2,42,1,8,16,15,2,10,1,1,6,1,1
"2011","E00012163","E00012163",163,26,29,67,36,5,3,2,0,1,0,0,20,3,3,5,9,0,19,4,4,9,2,0,29,6,4,12,5,2,15,1,2,7,5,0,19,2,3,11,3,0,47,7,9,19,10,2,11,1,4,3,2,1
"2011","E00012164","E00012164",163,24,24,64,47,4,4,0,0,1,3,0,10,0,0,6,3,1,26,5,3,10,8,0,30,10,5,6,9,0,20,2,0,5,11,2,25,3,5,13,4,0,38,2,8,19,8,1,10,2,3,4,1,0
"2011","E00012165","E00012165",145,8,39,60,34,4,3,0,1,1,1,0,16,1,3,7,5,0,18,3,5,7,3,0,19,1,5,9,4,0,20,0,6,9,4,1,15,1,4,5,5,0,43,2,12,18,8,3,11,0,3,4,4,0
"2011","E00012113","E00012113",134,9,21,56,41,7,0,0,0,0,0,0,8,0,0,2,6,0,9,1,2,4,2,0,18,1,5,6,5,1,20,2,1,9,6,2,31,0,6,17,7,1,42,5,7,15,14,1,6,0,0,3,1,2
"2011","E00012135","E00012135",130,17,8,50,47,8,0,0,0,0,0,0,7,1,0,1,4,1,14,3,1,5,5,0,18,5,0,5,6,2,16,3,0,7,4,2,30,2,6,13,8,1,34,0,1,16,15,2,11,3,0,3,5,0
"2011","E00012141","E00012141",139,7,29,44,49,10,1,0,0,0,1,0,2,0,0,1,1,0,6,0,0,0,5,1,26,4,5,9,6,2,24,2,6,6,9,1,36,0,12,13,8,3,27,1,4,9,12,1,17,0,2,6,7,2
"2011","E00012146","E00012146",151,27,34,62,26,2,1,1,0,0,0,0,6,1,0,2,3,0,9,2,2,4,1,0,33,6,8,16,3,0,19,2,8,6,3,0,26,6,7,9,4,0,46,8,7,19,12,0,11,1,2,6,0,2
"2011","E00176474","E00176474",153,12,81,35,24,1,1,0,0,1,0,0,6,0,3,0,3,0,10,1,4,3,2,0,28,6,13,7,2,0,26,0,16,6,3,1,46,2,30,9,5,0,27,3,10,7,7,0,9,0,5,2,2,0
"2011","E00176482","E00176482",132,17,35,47,33,0,1,0,1,0,0,0,5,0,2,1,2,0,14,5,0,5,4,0,17,3,4,4,6,0,16,4,4,6,2,0,31,1,12,12,6,0,39,3,8,16,12,0,9,1,4,3,1,0
"2011","E00176483","E00176483",63,12,17,20,13,1,1,0,0,1,0,0,2,0,1,0,1,0,7,1,0,5,1,0,6,2,2,0,1,1,7,2,2,3,0,0,20,3,7,7,3,0,19,4,5,4,6,0,1,0,0,0,1,0
"2011","E00012133","E00012133",161,13,24,61,56,7,1,0,0,0,1,0,6,0,1,4,1,0,15,0,3,5,7,0,24,4,3,7,9,1,23,3,4,12,4,0,41,3,7,18,11,2,43,1,5,14,19,4,8,2,1,1,4,0
"2011","E00012134","E00012134",173,12,47,70,31,13,1,0,1,0,0,0,12,0,2,6,2,2,18,1,5,11,1,0,30,4,5,8,7,6,22,1,5,9,6,1,36,1,13,14,6,2,39,2,13,16,6,2,15,3,3,6,3,0
"2011","E00012139","E00012139",189,16,32,77,61,3,4,0,1,0,3,0,16,0,2,7,7,0,16,2,4,6,4,0,30,5,3,10,12,0,25,1,4,10,7,3,34,2,10,15,7,0,51,4,5,26,16,0,13,2,3,3,5,0
"2011","E00012142","E00012142",124,7,33,40,39,5,0,0,0,0,0,0,8,0,3,4,1,0,13,1,3,5,2,2,18,3,4,2,8,1,18,1,3,9,5,0,26,0,8,9,9,0,32,1,8,10,12,1,9,1,4,1,2,1
"2011","E00012144","E00012144",176,16,30,78,45,7,2,0,0,2,0,0,4,0,2,2,0,0,16,1,2,8,5,0,32,6,7,12,5,2,23,1,2,5,13,2,33,1,4,20,8,0,59,4,12,26,14,3,7,3,1,3,0,0
"2011","E00012350","E00012350",184,18,53,72,37,4,1,0,1,0,0,0,10,1,1,4,4,0,19,5,3,8,3,0,28,5,8,12,2,1,13,1,3,6,3,0,43,1,18,17,7,0,61,4,17,23,15,2,9,1,2,2,3,1
"2011","E00012357","E00012357",106,12,28,43,20,3,1,1,0,0,0,0,11,1,3,5,2,0,13,1,2,6,3,1,21,5,5,6,5,0,11,1,3,6,1,0,14,1,4,8,1,0,27,0,10,8,7,2,8,2,1,4,1,0
"2011","E00012380","E00012380",168,20,23,65,54,6,1,0,0,0,1,0,3,0,1,0,2,0,10,3,2,2,2,1,30,5,5,10,9,1,21,2,0,11,8,0,41,3,6,19,11,2,49,4,5,18,20,2,13,3,4,5,1,0
"2011","E00012382","E00012382",179,27,36,64,47,5,1,0,0,0,1,0,9,3,0,3,3,0,11,1,1,4,4,1,41,12,10,7,11,1,18,0,4,8,5,1,39,6,13,16,4,0,51,2,7,23,18,1,9,3,1,3,1,1
"2011","E00012383","E00012383",179,18,32,75,46,8,4,2,0,1,1,0,7,0,1,3,3,0,14,1,2,7,3,1,39,9,10,13,6,1,21,1,3,11,5,1,29,1,8,13,7,0,59,3,8,26,19,3,6,1,0,1,2,2
"2011","E00012348","E00012348",193,11,54,69,57,2,2,0,0,1,1,0,3,0,0,2,1,0,18,1,8,5,4,0,34,2,13,10,7,2,20,1,6,9,4,0,49,2,15,16,16,0,56,3,9,23,21,0,11,2,3,3,3,0
"2011","E00012349","E00012349",141,8,35,64,29,5,2,1,0,0,1,0,4,0,1,1,2,0,6,1,1,3,1,0,26,2,7,14,3,0,15,0,6,5,3,1,36,0,9,20,5,2,42,3,9,18,11,1,10,1,2,3,3,1
"2011","E00012352","E00012352",135,9,30,48,40,8,0,0,0,0,0,0,13,0,0,8,5,0,8,1,2,2,3,0,29,5,6,9,7,2,18,0,5,4,7,2,25,0,7,7,8,3,38,3,10,17,7,1,4,0,0,1,3,0
"2011","E00012354","E00012354",145,11,31,55,39,9,2,0,0,1,1,0,7,0,1,3,3,0,17,3,1,8,4,1,19,2,6,5,5,1,8,0,2,4,2,0,36,2,10,16,6,2,46,2,10,16,14,4,10,2,1,2,4,1
"2011","E00012355","E00012355",137,13,19,59,36,10,0,0,0,0,0,0,4,0,1,3,0,0,11,3,0,2,4,2,22,2,4,10,5,1,18,0,2,8,7,1,35,2,5,16,10,2,42,4,7,19,8,4,5,2,0,1,2,0
"2011","E00012358","E00012358",146,13,12,54,54,13,1,0,0,0,0,1,7,0,1,2,4,0,13,0,0,7,5,1,30,7,2,12,6,3,19,1,2,9,4,3,27,2,3,6,14,2,40,2,4,15,16,3,9,1,0,3,5,0
"2011","E00012351","E00012351",135,19,33,46,34,3,1,0,0,1,0,0,3,0,0,2,1,0,13,4,1,7,1,0,29,5,4,8,11,1,15,2,4,6,3,0,28,2,14,6,6,0,40,4,9,14,11,2,6,2,1,2,1,0
"2011","E00012353","E00012353",156,13,32,63,41,7,0,0,0,0,0,0,5,1,1,0,3,0,3,0,1,1,0,1,34,2,2,21,6,3,12,2,1,6,2,1,52,4,18,13,17,0,39,2,5,19,11,2,11,2,4,3,2,0
"2011","E00012356","E00012356",166,23,33,61,45,4,0,0,0,0,0,0,6,0,1,2,2,1,15,5,3,4,2,1,34,5,5,17,7,0,18,1,6,4,6,1,35,5,5,13,11,1,46,3,10,18,15,0,12,4,3,3,2,0
"2011","E00012359","E00012359",149,15,43,59,31,1,2,0,1,1,0,0,4,0,1,3,0,0,15,0,6,8,1,0,30,4,6,12,8,0,16,0,4,8,4,0,34,3,11,12,8,0,38,4,12,15,7,0,10,4,2,0,3,1
"2011","E00012360","E00012360",170,17,19,81,42,11,4,1,0,2,1,0,13,2,1,5,4,1,14,1,2,8,3,0,18,7,0,6,5,0,20,0,2,10,8,0,33,2,6,15,6,4,50,0,6,24,14,6,18,4,2,11,1,0
"2011","E00012610","E00012610",154,16,36,54,40,8,1,0,0,1,0,0,4,0,0,1,2,1,18,2,6,1,6,3,28,8,4,10,5,1,22,2,2,11,6,1,21,1,5,10,4,1,45,3,15,14,12,1,15,0,4,6,5,0
"2011","E00012624","E00012624",148,15,28,62,41,2,2,0,2,0,0,0,8,0,2,2,4,0,12,1,3,4,3,1,34,6,6,19,3,0,20,3,4,7,6,0,25,0,4,11,10,0,36,2,7,14,13,0,11,3,0,5,2,1
"2011","E00012627","E00012627",124,18,35,52,18,1,1,0,0,1,0,0,6,0,4,2,0,0,15,1,5,7,2,0,24,7,6,7,4,0,16,1,4,9,2,0,22,2,10,7,3,0,35,5,5,18,6,1,5,2,1,1,1,0
"2011","E00012628","E00012628",149,9,56,65,19,0,3,0,0,3,0,0,1,0,0,1,0,0,11,1,6,3,1,0,19,1,9,7,2,0,22,0,9,11,2,0,25,3,9,11,2,0,55,2,19,24,10,0,13,2,4,5,2,0
"2011","E00012630","E00012630",167,11,39,55,56,6,1,0,1,0,0,0,7,0,0,2,4,1,17,0,5,3,6,3,23,6,3,7,7,0,26,1,6,11,7,1,30,1,9,12,7,1,55,3,11,19,22,0,8,0,4,1,3,0
"2011","E00012604","E00012604",118,14,23,47,28,6,1,0,0,0,1,0,13,1,2,5,5,0,10,2,1,2,4,1,24,8,4,2,9,1,21,0,2,15,3,1,24,1,8,12,1,2,20,1,3,10,5,1,5,1,3,1,0,0
"2011","E00012632","E00012632",155,17,12,66,55,5,2,0,1,1,0,0,7,1,1,2,3,0,13,1,0,8,4,0,28,6,4,11,6,1,25,1,1,11,11,1,32,1,3,13,14,1,43,5,2,19,16,1,5,2,0,1,1,1
"2011","E00012633","E00012633",139,12,36,47,42,2,1,0,0,0,1,0,12,1,2,5,4,0,16,2,5,6,3,0,26,4,9,5,6,2,18,1,5,7,5,0,21,3,3,9,6,0,40,0,9,14,17,0,5,1,3,1,0,0
"2011","E00012634","E00012634",125,15,23,43,31,13,2,0,1,1,0,0,13,2,1,4,3,3,12,1,1,4,6,0,23,7,5,4,4,3,16,0,3,5,5,3,35,2,9,13,8,3,21,2,3,10,5,1,3,1,0,2,0,0
"2011","E00012635","E00012635",163,17,24,60,57,5,2,1,0,0,1,0,8,0,2,3,3,0,14,1,3,4,6,0,27,7,2,7,9,2,17,3,2,9,3,0,44,2,8,20,14,0,41,3,6,14,16,2,10,0,1,3,5,1
"2011","E00012607","E00012607",160,15,40,62,40,3,1,0,0,1,0,0,14,0,6,5,2,1,18,2,4,7,5,0,32,4,8,16,4,0,12,1,3,3,5,0,27,3,8,12,3,1,46,4,10,14,17,1,10,1,1,4,4,0
"2011","E00012608","E00012608",149,15,33,53,44,4,2,0,1,1,0,0,3,0,1,1,1,0,19,3,4,3,9,0,18,6,2,7,2,1,18,1,3,9,5,0,27,2,8,12,5,0,49,2,13,14,18,2,13,1,1,6,4,1
"2011","E00012609","E00012609",122,12,21,39,43,7,1,0,0,0,1,0,11,0,1,7,3,0,12,2,3,3,4,0,25,4,3,10,8,0,20,1,2,7,9,1,20,2,5,5,5,3,28,2,7,7,10,2,5,1,0,0,3,1
"2011","E00012621","E00012621",121,12,16,57,32,4,3,0,0,2,1,0,10,3,1,5,1,0,9,1,0,4,4,0,22,1,4,11,5,1,19,2,1,13,3,0,16,1,3,6,5,1,37,3,6,15,11,2,5,1,1,1,2,0
"2011","E00012622","E00012622",141,14,25,58,37,7,2,0,1,0,1,0,11,0,0,10,1,0,12,0,4,3,5,0,23,5,3,10,5,0,19,1,2,7,8,1,22,3,7,6,5,1,45,1,8,19,12,5,7,4,0,3,0,0
"2011","E00012623","E00012623",146,15,22,42,54,13,3,1,0,2,0,0,13,0,2,3,5,3,15,4,1,4,6,0,19,5,5,2,7,0,20,0,6,8,3,3,18,0,2,7,8,1,49,5,4,12,23,5,9,0,2,4,2,1
"2011","E00012611","E00012611",172,20,21,58,60,13,1,0,0,1,0,0,7,0,0,2,5,0,18,4,3,4,7,0,32,8,4,10,6,4,23,1,0,12,7,3,35,0,7,15,12,1,48,3,5,13,22,5,8,4,2,1,1,0
"2011","E00012625","E00012625",145,16,15,59,51,4,1,0,0,0,1,0,10,1,0,7,1,1,16,1,3,6,6,0,19,4,1,8,6,0,22,2,1,9,9,1,30,2,6,12,10,0,33,2,3,10,16,2,14,4,1,7,2,0
"2011","E00012626","E00012626",159,20,15,55,60,9,0,0,0,0,0,0,15,1,0,7,6,1,16,2,2,4,7,1,28,8,7,6,7,0,16,1,1,9,4,1,31,3,3,10,12,3,44,1,1,16,23,3,9,4,1,3,1,0
"2011","E00012629","E00012629",176,15,51,55,50,5,1,0,0,0,1,0,14,0,3,6,3,2,21,0,12,5,3,1,31,3,17,3,7,1,20,3,2,9,5,1,35,2,6,20,7,0,42,3,10,9,20,0,12,4,1,3,4,0
"2011","E00012631","E00012631",93,12,7,38,29,7,0,0,0,0,0,0,2,0,0,1,1,0,19,3,1,10,4,1,10,4,2,2,2,0,8,1,0,4,3,0,24,1,2,11,6,4,24,1,2,8,11,2,6,2,0,2,2,0
"2011","E00012046","E00012046",187,20,35,85,43,4,3,0,2,1,0,0,8,1,1,2,4,0,17,3,0,8,5,1,27,6,5,11,4,1,21,1,2,13,5,0,36,3,9,14,9,1,62,5,12,30,15,0,13,1,4,6,1,1
"2011","E00012067","E00012067",173,19,27,80,44,3,4,0,1,1,2,0,10,0,1,7,2,0,15,3,2,7,2,1,38,8,8,16,6,0,24,1,4,12,7,0,33,2,6,20,5,0,45,4,5,17,17,2,4,1,0,0,3,0
"2011","E00012069","E00012069",161,20,22,74,41,4,1,0,0,1,0,0,14,2,1,8,3,0,9,0,2,4,2,1,34,8,6,10,10,0,27,1,3,17,5,1,27,4,6,12,5,0,38,3,4,18,12,1,11,2,0,4,4,1
"2011","E00012071","E00012071",155,16,23,66,38,12,1,0,0,0,0,1,9,0,1,6,2,0,14,0,3,6,5,0,23,8,1,10,4,0,29,0,5,14,9,1,30,2,6,13,8,1,39,3,5,16,9,6,10,3,2,1,1,3
"2011","E00012073","E00012073",188,20,41,91,30,6,2,0,0,1,1,0,8,0,1,5,2,0,23,2,6,11,3,1,29,7,6,13,3,0,29,2,5,16,6,0,37,5,9,17,5,1,49,0,13,22,10,4,11,4,1,6,0,0
"2011","E00012066","E00012066",130,12,21,49,42,6,1,0,0,0,1,0,4,1,0,2,1,0,9,1,1,4,2,1,20,4,4,6,6,0,22,1,5,10,6,0,32,2,4,14,8,4,40,3,7,13,16,1,2,0,0,0,2,0
"2011","E00012068","E00012068",162,17,24,75,43,3,3,1,0,1,1,0,10,0,1,5,3,1,20,1,3,9,7,0,29,5,4,12,7,1,26,2,2,16,6,0,26,4,5,10,7,0,40,3,9,17,10,1,8,1,0,5,2,0
"2011","E00012070","E00012070",154,13,62,51,22,6,1,0,1,0,0,0,5,1,0,3,1,0,9,1,4,2,2,0,27,2,16,3,4,2,23,1,10,6,4,2,25,2,9,12,2,0,48,5,18,18,5,2,16,1,4,7,4,0
"2011","E00012072","E00012072",167,18,25,67,55,2,0,0,0,0,0,0,5,1,1,1,2,0,15,2,1,7,4,1,16,5,3,5,2,1,24,1,5,10,8,0,42,1,7,21,13,0,53,5,6,20,22,0,12,3,2,3,4,0
"2011","E00012076","E00012076",186,22,21,74,65,4,2,0,2,0,0,0,9,0,0,6,2,1,16,3,1,4,8,0,28,5,2,11,10,0,20,1,1,8,10,0,47,9,8,17,11,2,57,3,6,25,23,0,7,1,1,3,1,1
"2011","E00012114","E00012114",186,30,18,63,69,6,2,1,0,0,1,0,13,1,0,8,4,0,15,3,1,2,8,1,27,6,3,7,10,1,29,3,1,15,10,0,41,4,6,14,14,3,50,10,6,14,19,1,9,2,1,3,3,0
"2011","E00012116","E00012116",153,21,13,66,44,9,1,0,0,1,0,0,10,1,2,2,5,0,7,1,0,6,0,0,17,10,2,3,0,2,15,1,1,9,4,0,39,3,3,18,11,4,57,4,4,24,23,2,7,1,1,3,1,1
"2011","E00012119","E00012119",192,23,34,64,65,6,1,0,0,1,0,0,11,2,1,3,4,1,15,2,6,3,4,0,29,7,5,7,9,1,29,2,6,9,11,1,44,4,4,20,15,1,57,5,9,20,21,2,6,1,3,1,1,0
"2011","E00012130","E00012130",163,21,23,61,51,7,0,0,0,0,0,0,4,0,0,1,3,0,7,2,1,1,3,0,28,7,4,8,7,2,30,2,3,18,7,0,37,4,4,15,11,3,49,6,11,15,15,2,8,0,0,3,5,0
"2011","E00012115","E00012115",175,25,22,58,64,6,2,1,0,0,1,0,15,2,2,3,7,1,20,1,5,6,8,0,28,6,4,8,9,1,19,2,2,7,6,2,32,5,5,10,12,0,53,5,4,22,20,2,6,3,0,2,1,0
"2011","E00012120","E00012120",149,21,11,59,55,3,0,0,0,0,0,0,9,0,1,2,6,0,9,1,1,3,4,0,19,7,1,9,2,0,24,0,4,12,8,0,36,4,3,18,11,0,45,6,1,15,21,2,7,3,0,0,3,1
"2011","E00012121","E00012121",212,31,52,70,53,6,3,0,1,2,0,0,6,1,1,3,1,0,13,3,1,4,5,0,43,11,11,12,8,1,25,2,6,11,6,0,50,4,16,16,12,2,52,5,14,14,17,2,20,5,2,8,4,1
"2011","E00012126","E00012126",213,30,88,65,24,6,2,1,0,1,0,0,15,1,5,7,2,0,18,3,8,6,1,0,59,15,20,14,8,2,27,0,7,18,2,0,34,7,17,7,3,0,49,2,26,12,7,2,9,1,5,0,1,2
"2011","E00012148","E00012148",96,8,20,37,26,5,4,0,0,3,1,0,3,1,1,0,0,1,9,2,1,1,5,0,9,1,3,1,3,1,13,2,4,7,0,0,23,0,6,7,8,2,28,0,4,14,9,1,7,2,1,4,0,0
"2011","E00012132","E00012132",140,15,18,40,53,14,1,1,0,0,0,0,4,0,0,2,1,1,13,0,1,6,5,1,19,5,1,3,8,2,16,1,2,8,4,1,38,3,3,10,19,3,41,3,7,9,16,6,8,2,4,2,0,0
"2011","E00012136","E00012136",150,15,20,55,50,10,3,0,0,2,1,0,6,0,0,1,5,0,9,2,2,1,4,0,21,3,3,9,5,1,21,0,3,11,4,3,34,7,2,13,10,2,50,2,9,15,20,4,6,1,1,3,1,0
"2011","E00012137","E00012137",101,15,9,24,39,14,2,0,0,1,1,0,7,0,0,1,5,1,7,0,1,1,4,1,20,5,2,5,4,4,7,0,0,1,5,1,25,1,3,6,10,5,25,3,3,8,10,1,8,6,0,1,0,1
"2011","E00012138","E00012138",113,13,12,36,38,14,0,0,0,0,0,0,6,0,0,3,0,3,9,1,2,3,2,1,19,4,3,4,3,5,10,1,2,5,1,1,31,1,3,10,15,2,30,2,1,9,16,2,8,4,1,2,1,0
"2011","E00012143","E00012143",168,17,17,57,69,8,3,1,0,0,2,0,10,1,1,4,3,1,12,1,2,4,5,0,23,4,0,4,13,2,20,0,4,9,5,2,42,3,3,19,16,1,52,5,6,16,23,2,6,2,1,1,2,0
"2011","E00012117","E00012117",202,33,28,60,69,12,1,0,1,0,0,0,12,2,3,2,5,0,20,3,3,5,6,3,42,12,3,10,15,2,25,1,4,11,9,0,41,8,9,11,12,1,56,6,4,19,22,5,5,1,1,2,0,1
"2011","E00012122","E00012122",149,21,20,53,44,11,2,0,1,0,1,0,10,2,1,3,2,2,13,2,1,8,2,0,24,9,1,8,4,2,14,1,3,4,5,1,40,4,7,11,17,1,36,3,6,16,9,2,10,0,0,3,4,3
"2011","E00012140","E00012140",198,24,20,80,65,9,3,0,0,3,0,0,6,0,1,2,2,1,21,3,1,9,6,2,27,7,4,11,5,0,25,2,0,14,7,2,41,2,4,15,16,4,67,6,10,24,27,0,8,4,0,2,2,0
"2011","E00012145","E00012145",209,27,23,70,82,7,2,1,0,1,0,0,13,3,0,6,4,0,20,2,1,7,10,0,40,9,6,8,15,2,27,1,5,10,10,1,43,4,4,16,16,3,52,3,5,19,24,1,12,4,2,3,3,0
"2011","E00012124","E00012124",171,27,28,48,56,12,2,1,0,0,1,0,9,2,2,2,3,0,11,4,1,3,3,0,27,5,3,8,8,3,15,1,4,4,4,2,40,8,4,12,13,3,50,5,10,13,20,2,17,1,4,6,4,2
"2011","E00012127","E00012127",142,12,22,58,44,6,3,0,1,2,0,0,10,0,2,2,5,1,12,1,1,6,4,0,17,5,2,7,3,0,22,1,4,9,8,0,23,1,6,10,6,0,48,3,6,21,15,3,7,1,0,1,3,2
"2011","E00012129","E00012129",172,21,14,69,52,16,1,0,0,0,0,1,13,1,2,4,5,1,18,2,1,8,7,0,38,12,2,15,5,4,18,1,2,12,2,1,36,2,3,15,12,4,39,1,4,13,18,3,9,2,0,2,3,2
"2011","E00012147","E00012147",183,23,27,71,53,9,4,1,0,0,2,1,11,1,0,6,3,1,22,1,5,9,6,1,34,5,7,11,11,0,17,0,3,7,5,2,39,6,3,19,11,0,41,4,5,16,12,4,15,5,4,3,3,0
"2011","E00012118","E00012118",147,12,16,57,57,5,0,0,0,0,0,0,5,1,0,2,1,1,7,1,0,3,3,0,21,3,2,8,7,1,19,0,3,6,9,1,39,1,4,21,13,0,48,4,6,15,21,2,8,2,1,2,3,0
"2011","E00012123","E00012123",202,27,22,77,66,10,2,0,0,2,0,0,7,1,1,1,2,2,20,3,2,3,12,0,40,10,4,14,10,2,21,1,3,10,6,1,55,5,6,25,18,1,49,5,6,20,16,2,8,2,0,2,2,2
"2011","E00012128","E00012128",194,29,27,65,64,9,2,0,0,2,0,0,14,1,1,3,8,1,17,1,0,8,8,0,25,12,5,6,0,2,23,4,4,10,5,0,48,6,7,16,18,1,55,3,6,19,24,3,10,2,4,1,1,2
"2011","E00012131","E00012131",195,24,35,61,63,12,2,1,0,0,1,0,7,2,1,0,4,0,22,6,3,8,5,0,33,4,7,9,9,4,27,2,7,9,9,0,42,2,11,13,13,3,52,4,5,19,19,5,10,3,1,3,3,0
"2011","E00012280","E00012280",164,23,29,55,49,8,3,1,0,0,2,0,8,1,1,2,3,1,22,3,7,6,5,1,18,4,2,8,4,0,21,3,7,4,6,1,34,2,4,16,9,3,43,5,5,16,15,2,15,4,3,3,5,0
"2011","E00012281","E00012281",137,9,27,53,42,6,1,0,0,1,0,0,8,2,0,1,4,1,8,0,3,4,1,0,15,1,5,6,3,0,20,2,0,10,6,2,27,2,6,7,10,2,50,2,11,20,16,1,8,0,2,4,2,0
"2011","E00012282","E00012282",294,38,141,81,32,2,2,0,1,0,1,0,15,0,6,6,2,1,32,3,20,5,3,1,65,11,32,16,6,0,43,3,17,18,5,0,62,10,29,17,6,0,53,5,29,12,7,0,22,6,7,7,2,0
"2011","E00012285","E00012285",132,16,28,40,41,7,4,1,0,1,2,0,6,1,3,0,2,0,12,0,3,6,3,0,28,11,5,5,7,0,15,1,2,5,5,2,29,0,9,11,7,2,33,1,6,8,15,3,5,1,0,4,0,0
"2011","E00012286","E00012286",146,18,16,64,45,3,0,0,0,0,0,0,3,0,0,2,1,0,18,0,1,12,4,1,21,8,2,5,6,0,24,1,1,15,6,1,33,5,6,12,9,1,39,2,5,17,15,0,8,2,1,1,4,0
